trial_no,y1,y2,x,y
116,23.95469420340632,21.395544855466355,1.7808950245925352,1.6784178449459874
61,24.502698444884373,21.237953078939817,1.8856465499445045,1.603125603283623
54,24.681931306270698,21.1999328206055,1.9155394579091873,1.5815155426870302
65,25.872271259328116,21.132317543808988,1.4313835938129467,2.102191433289357
4,26.194087883052127,20.54564623912883,1.9838373711533497,1.6164502020100708
108,28.168790482422573,19.593712678253084,1.995413064124729,1.7494354301105268
8,28.651165486581455,19.536856399916466,2.086524011835635,1.6760694853372549
86,29.88220040539901,18.824231547397265,1.9701339953498198,1.894497860045429
79,30.29875173209893,18.74918464593158,1.8041813907098854,2.0783689379994295
55,31.304240212638643,18.477499376047405,2.172993006987877,1.7618630607233485
193,31.70427361727456,18.457618677119335,2.235410830543771,1.7114341421761596
135,34.1378029888924,17.363139933381976,1.886713021691688,2.2304180596924246
5,34.47533158464486,17.102522164093692,2.095972572016474,2.0556585011902784
0,36.06996077131263,16.556655154434715,2.08511002351287,2.1609734803264744
198,37.56132870728202,16.0623311690362,2.123076730065656,2.2097233707127746
47,41.44340457934754,15.056132953034005,2.043578862957838,2.4868929562224498
73,42.49580272553426,15.008981586266039,2.612654807241732,1.9488421022700204
67,42.62110842269591,14.533699120907416,2.404255593645556,2.2079022048311003
69,42.71623133289609,14.49831562603255,2.220287239405743,2.3977869813134043
100,42.76205308307082,14.473550444178244,2.3832187368636526,2.2384775457952935
93,43.85735100037995,14.214224280838966,2.2024645627716106,2.4725467841539914
44,44.91671625673452,13.959537730086058,2.532425999582774,2.1945381338269834
68,45.60229346453889,13.859946010577211,2.1534054308488098,2.6006573047069415
197,45.75866485011108,13.669264957565899,2.5101959277079473,2.26684419778824
133,47.83000203452661,13.555718925720377,2.769258240607745,2.0709199176833826
187,48.10189266128533,13.05119588425816,2.5773101107111196,2.320117617395198
29,48.753522339395694,12.90889830847445,2.61570367209824,2.3122445555392073
99,49.09354601903463,12.800723597626462,2.607170835064402,2.3400954556488176
179,49.29535960816639,12.707660966923607,2.3941664588144533,2.567451434697346
130,51.48520232555667,12.213131924893595,2.674418720859634,2.3913981447899233
114,52.33954741788033,12.159408064242779,2.303513868246929,2.789034010775801
25,52.618260530238786,12.118553520070716,2.295682711266269,2.807918449982629
48,52.80762928648612,11.856779113050573,2.4665182154661003,2.6679946053909953
49,53.08776974346633,11.793903209649734,2.469021498432907,2.678782424188778
31,55.3755728938091,11.555517519994135,2.319866536053742,2.908971034292072
129,56.89561347862107,10.894460358139703,2.7098075290951615,2.623136772056395
121,57.69836416257472,10.850115133473057,2.487061726858198,2.8703858638588646
132,61.186093139369746,10.096891398897629,2.935376125459651,2.5845870631348298
89,66.0347593549611,9.051357961829073,2.8415224821761185,2.9042107055150015
71,66.44370111495843,8.976524463731902,2.8477752899426214,2.915664791558149
151,69.99712092052775,8.342982206115998,2.926652017821872,2.9889777845797223
53,70.97152866919362,8.173447319851473,2.9663406443742106,2.9906028403704825
94,71.53546499904996,8.12501806197097,3.1068258945860516,2.8690589241931006
13,73.00889806163828,7.838743342909253,3.061177012278536,2.980171104971496
72,76.34514376186296,7.418566017025665,3.2727897153626517,2.893982276981356
81,80.20347897564477,6.946955450292542,3.4201011204669904,2.890290308894875
147,81.38819771846363,6.663799019126182,3.3702639920262043,2.9980610490227684
141,89.23607470927581,5.9410545225082965,3.6962112217089462,2.9405851937721197
182,91.6939151638365,5.779368545990742,3.7941386238437658,2.9202724006530723
70,95.57247182349813,5.408263515095664,3.894477512862202,2.9540079312156853
11,97.95218365841356,5.223952033730099,3.9634408427330836,2.9629685453542454
143,100.0540947812481,5.037574420680233,4.013751981569241,2.983842945893938
160,100.61218892099413,4.9764022526628615,4.023244403040726,2.994420094717841
142,114.61004542925328,4.9623896647595895,4.550918567800808,2.8180936014545646
192,116.55867922210672,4.308566726866455,4.496935808199892,2.986174499666131
104,121.31420326313719,4.156259804701216,4.620236761437597,2.996992339670711
140,133.1601704032864,4.106501147110156,4.944031481992706,2.9743226633784383
